Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2005-06-09,26.676,26.676,25.013,25.013,1795647
2005-06-10,25.097,25.433,24.594,24.594,679054
2005-06-13,25.013,25.097,24.594,24.762,213950
2005-06-14,24.929,24.929,24.762,24.762,181415
2005-06-15,24.762,24.845,24.594,24.762,160359
2005-06-16,24.762,24.762,24.35,24.35,171475
2005-06-17,24.51,24.51,24.182,24.267,286286
2005-06-20,24.182,24.267,24.013,24.182,230027
2005-06-21,24.182,24.267,24.013,24.182,328050
2005-06-22,24.267,24.929,24.267,24.845,299635
2005-06-23,25.013,25.266,24.678,24.678,221598
2005-06-24,24.762,24.929,24.51,24.51,42660
2005-06-27,24.51,24.845,24.426,24.762,22542
2005-06-28,24.845,24.845,24.51,24.762,21546
2005-06-29,24.929,24.929,24.594,24.678,34953
2005-06-30,24.762,24.762,24.426,24.678,56049
2005-07-01,24.762,24.762,24.51,24.594,40169
2005-07-04,24.594,24.929,24.594,24.762,48311
2005-07-05,24.845,25.182,24.762,25.013,94613
2005-07-06,25.013,25.013,24.845,24.929,23239
2005-07-07,25.013,25.013,24.594,24.929,88585
2005-07-08,25.013,26.098,25.013,25.846,1137592
2005-07-11,26.181,26.518,25.761,25.93,684918
2005-07-12,26.014,26.014,25.846,25.93,245968
2005-07-13,25.93,26.266,25.93,26.266,477461
2005-07-14,26.349,26.434,26.181,26.266,383853
2005-07-15,26.181,26.181,26.014,26.098,233401
2005-07-18,26.014,26.098,25.518,25.594,225592
2005-07-19,25.518,25.678,25.266,25.594,198664
2005-07-20,25.594,25.846,25.266,25.349,197376
2005-07-21,25.433,25.594,25.013,25.013,280189
2005-07-22,24.929,25.013,24.678,24.762,257667
2005-07-25,24.929,25.678,24.929,25.678,290747
2005-07-26,25.678,26.098,25.678,26.098,604855
2005-07-27,26.098,26.181,25.93,26.181,388722
2005-07-28,26.181,26.349,26.098,26.349,801321
2005-07-29,26.349,26.349,26.098,26.181,280148
2005-08-01,26.098,26.181,25.846,26.014,213877
2005-08-02,26.098,26.434,26.098,26.266,1177048
2005-08-03,26.266,26.518,26.014,26.434,739937
2005-08-04,26.349,26.434,26.181,26.349,260880
2005-08-05,26.349,26.349,26.098,26.181,161756
2005-08-08,26.266,27.181,26.266,27.181,1327374
2005-08-09,27.181,27.601,27.181,27.433,947019
2005-08-10,27.517,28.516,27.517,28.265,1913703
2005-08-11,28.432,29.096,28.349,29.011,1946614
2005-08-12,28.937,28.937,28.349,28.432,1182137
2005-08-16,28.432,28.769,28.265,28.349,1246066
2005-08-17,28.432,28.432,28.181,28.349,523977
2005-08-18,28.265,28.349,27.685,27.769,464309
2005-08-19,27.601,28.012,27.181,27.929,445262
2005-08-22,28.096,28.432,28.096,28.265,431496
2005-08-23,28.265,28.265,28.096,28.181,157559
2005-08-24,28.181,28.349,28.096,28.265,466520
2005-08-25,28.181,28.265,28.012,28.012,115304
2005-08-26,27.929,28.181,27.845,28.181,196427
2005-08-29,28.181,28.601,28.012,28.516,367186
2005-08-30,28.601,29.011,28.601,28.684,761158
2005-08-31,28.684,29.096,28.684,29.011,847818
2005-09-01,29.347,30.431,29.347,30.18,2289395
2005-09-02,30.347,31.263,30.347,30.936,2639921
2005-09-05,30.767,30.767,30.347,30.516,527299
2005-09-06,30.431,30.767,30.18,30.767,410042
2005-09-07,30.852,30.936,30.263,30.347,380358
2005-09-08,30.263,30.347,29.936,30.263,373992
2005-09-09,30.431,30.852,30.431,30.767,297225
2005-09-12,30.936,31.431,30.936,31.263,428628
2005-09-13,31.767,32.599,31.431,31.431,1028344
2005-09-14,31.263,32.018,30.936,32.018,343894
2005-09-15,32.103,33.187,32.103,32.515,1311545
2005-09-16,32.935,33.187,32.683,33.103,670091
2005-09-19,33.103,34.271,32.767,34.271,897721
2005-09-20,34.607,35.438,33.187,34.103,1145588
2005-09-21,33.599,33.935,33.515,33.599,714454
2005-09-22,34.018,35.102,33.935,34.187,1018305
2005-09-23,34.439,34.607,33.271,33.935,1277650
2005-09-26,33.354,34.187,33.187,34.103,643194
2005-09-27,34.187,35.186,33.767,35.102,984543
2005-09-28,35.354,35.85,34.103,34.187,1108702
2005-09-29,34.187,34.766,33.85,34.607,500289
2005-09-30,35.018,35.523,34.934,35.438,1300367
2005-10-03,35.523,36.858,35.523,36.438,1740028
2005-10-04,36.858,37.689,36.858,37.689,899854
2005-10-05,37.185,37.436,36.689,36.689,1656680
2005-10-06,35.765,35.765,33.935,34.607,1962644
2005-10-07,33.85,35.102,33.354,34.934,976506
2005-10-10,35.186,35.85,34.354,34.766,500115
2005-10-11,34.85,35.605,34.85,35.523,370548
2005-10-12,35.438,35.523,34.766,35.354,441611
2005-10-13,35.018,35.018,33.438,33.515,636384
2005-10-14,33.271,33.682,32.187,33.354,1016570
2005-10-17,33.515,34.523,33.515,33.599,318019
2005-10-18,34.187,34.523,33.682,33.85,295543
2005-10-19,33.354,33.682,32.683,33.438,660557
2005-10-20,33.85,34.187,33.767,34.018,163651
2005-10-21,33.767,34.103,33.438,33.935,312850
2005-10-24,33.515,34.354,33.515,34.187,243999
2005-10-25,33.935,34.682,33.935,34.271,339769
2005-10-26,34.523,34.682,33.515,33.85,426224
2005-10-27,33.354,33.354,32.515,33.354,422305
2005-10-28,33.019,33.354,32.599,33.354,255107
2005-10-31,33.354,33.85,33.354,33.767,194560
2005-11-02,33.85,34.523,33.85,34.523,239499
2005-11-03,34.766,34.934,34.354,34.682,320118
2005-11-04,34.682,34.766,34.523,34.682,539887
2005-11-07,34.439,34.439,33.85,33.935,132795
2005-11-08,33.935,34.271,33.85,33.85,69948
2005-11-09,34.018,34.018,33.682,33.682,122043
2005-11-10,33.767,34.018,33.187,33.767,247564
2005-11-14,34.523,35.186,34.523,34.766,633489
2005-11-15,35.018,35.27,34.85,35.186,345533
2005-11-16,35.354,35.934,35.27,35.934,509746
2005-11-17,36.101,37.689,36.018,37.436,985679
2005-11-18,37.521,37.689,37.269,37.604,685991
2005-11-21,37.521,37.521,36.521,37.521,245166
2005-11-22,37.353,37.353,36.605,36.605,532534
2005-11-23,36.185,36.932,36.101,36.858,227286
2005-11-24,36.932,37.269,36.774,37.269,209587
2005-11-25,37.353,37.94,37.185,37.857,313487
2005-11-28,37.94,38.94,37.94,38.352,282000
2005-11-29,38.436,38.436,37.521,37.604,137801
2005-11-30,37.521,37.689,37.269,37.689,82822
2005-12-01,37.773,38.185,37.773,38.1,250232
2005-12-02,38.1,38.604,38.1,38.436,264340
2005-12-05,38.52,39.184,38.025,38.025,236273
2005-12-06,38.688,38.688,38.185,38.268,220477
2005-12-07,38.352,38.436,38.025,38.436,102547
2005-12-08,38.352,38.604,38.268,38.352,214274
2005-12-09,38.352,38.52,38.025,38.185,107581
2005-12-12,38.185,38.352,37.773,38.268,215648
2005-12-13,38.025,38.352,37.773,37.773,193736
2005-12-14,37.689,38.1,37.604,38.1,323999
2005-12-15,38.025,38.94,38.025,38.352,170945
2005-12-16,38.352,38.352,37.857,37.94,189518
2005-12-19,37.94,38.1,37.436,37.604,205175
2005-12-20,37.521,37.857,37.353,37.521,299451
2005-12-21,37.521,37.521,37.269,37.436,183563
2005-12-22,37.436,37.521,36.689,36.932,210593
2005-12-23,36.438,36.932,36.438,36.774,194931
2005-12-27,37.101,37.857,37.016,37.857,89428
2005-12-28,37.773,37.773,37.185,37.269,132068
2005-12-29,37.269,37.436,37.016,37.353,183849
2005-12-30,37.353,37.436,36.858,36.858,105879
2006-01-02,36.521,37.604,36.521,37.269,200596
2006-01-03,37.269,38.772,37.185,38.436,421260
2006-01-04,38.856,39.024,38.52,38.94,405717
2006-01-05,39.024,39.109,38.352,38.772,412598
2006-01-06,38.688,39.939,38.604,39.939,647007
2006-01-09,40.275,41.687,40.275,40.352,687301
2006-01-10,40.107,40.192,39.52,39.771,182136
2006-01-11,41.276,41.276,39.688,40.772,368367
2006-01-12,40.772,41.276,40.024,40.857,312757
2006-01-13,40.772,40.772,40.024,40.192,97218
2006-01-16,39.856,41.519,39.856,41.519,123800
2006-01-17,41.519,43.107,41.276,43.023,746903
2006-01-18,40.857,44.937,40.857,44.19,665406
2006-01-19,44.19,46.021,44.19,45.021,469966
2006-01-20,45.609,45.861,44.778,45.19,417260
2006-01-23,44.694,46.021,44.274,45.694,261307
2006-01-24,46.273,47.106,46.105,46.609,557089
2006-01-25,47.19,48.197,47.029,47.357,493126
2006-01-26,47.441,47.861,45.358,45.861,1300778
2006-01-27,45.861,45.861,43.938,44.358,712281
2006-01-30,44.358,45.105,44.358,44.443,187032
2006-01-31,44.609,44.694,41.855,42.108,256630
2006-02-01,42.023,44.609,41.435,43.274,566254
2006-02-02,44.106,44.526,42.938,42.938,337892
2006-02-03,42.938,42.938,41.519,41.687,373499
2006-02-06,41.939,42.602,41.519,41.603,265051
2006-02-07,42.023,42.023,40.939,41.603,214804
2006-02-08,41.276,41.603,40.688,41.603,234563
2006-02-09,42.023,42.602,42.023,42.443,296342
2006-02-10,42.443,42.443,41.855,41.855,224034
2006-02-13,41.519,42.108,41.276,41.519,152191
2006-02-14,41.855,42.443,41.519,41.603,135857
2006-02-15,41.687,42.687,41.023,42.687,464314
2006-02-16,42.602,42.687,42.023,42.108,72653
2006-02-17,42.192,44.854,41.939,44.19,431265
2006-02-20,44.526,45.778,44.526,45.609,457482
2006-02-21,45.861,45.861,45.021,45.861,276043
2006-02-22,45.694,45.694,45.273,45.358,166127
2006-02-23,45.021,45.526,45.021,45.358,155649
2006-02-24,45.694,46.693,45.273,46.693,259014
2006-02-27,46.273,46.525,46.105,46.273,260492
2006-02-28,45.021,45.021,42.359,42.77,630139
2006-03-01,44.358,44.443,42.687,42.855,614545
2006-03-02,42.938,43.694,42.855,42.938,349684
2006-03-03,43.274,43.443,42.108,42.855,104676
2006-03-06,43.023,43.358,42.108,42.192,136916
2006-03-07,42.192,42.192,40.107,41.192,408864
2006-03-08,41.023,41.192,39.437,40.857,529433
2006-03-09,40.772,40.939,39.184,40.857,431086
2006-03-10,40.939,41.023,39.688,40.857,115984
2006-03-13,40.857,41.519,40.107,40.857,119211
2006-03-14,40.857,44.609,40.436,44.609,339067
2006-03-15,42.938,43.443,41.519,43.358,380355
2006-03-16,43.358,43.358,42.687,43.274,227956
2006-03-17,43.358,44.609,43.358,44.443,749569
2006-03-20,43.77,44.443,43.274,43.854,200145
2006-03-21,44.022,44.19,43.358,43.443,167546
2006-03-22,42.938,43.023,42.687,42.687,183104
2006-03-23,42.687,43.191,42.687,42.938,62399
2006-03-24,43.358,43.854,43.191,43.77,128984
2006-03-27,43.77,43.77,43.023,43.023,74832
2006-03-28,43.023,43.358,42.192,42.192,142151
2006-03-29,42.023,42.687,41.276,42.108,217888
2006-03-30,42.443,42.855,42.192,42.528,632308
2006-03-31,42.528,42.602,42.108,42.274,79317
2006-04-03,42.359,42.77,41.687,42.602,103781
2006-04-04,42.443,42.687,42.274,42.443,108464
2006-04-05,42.602,43.107,42.443,43.023,159796
2006-04-06,43.023,43.938,42.938,43.61,354468
2006-04-07,43.694,45.526,43.694,45.441,625349
2006-04-10,45.609,46.021,44.274,45.778,352319
2006-04-11,45.441,46.105,44.694,45.273,177817
2006-04-12,45.021,45.609,45.021,45.441,93263
2006-04-13,45.526,46.861,45.526,46.273,399531
2006-04-18,46.273,48.777,46.273,48.692,436294
2006-04-19,49.196,49.943,47.693,48.197,442946
2006-04-20,48.524,49.943,48.272,49.943,367068
2006-04-21,48.777,49.692,47.609,49.028,327118
2006-04-24,49.196,49.441,48.777,49.441,138320
2006-04-25,49.028,49.028,48.357,48.86,252019
2006-04-26,48.777,49.523,48.272,49.523,207143
2006-04-27,49.196,49.196,46.609,46.861,455857
2006-04-28,46.945,48.03,46.945,47.945,397185
2006-05-02,47.945,47.945,47.19,47.526,160028
2006-05-04,47.609,48.441,47.526,48.272,224789
2006-05-05,48.357,48.86,47.861,48.524,204633
2006-05-08,48.441,48.441,47.357,47.609,126680
2006-05-09,47.609,47.777,46.273,46.861,153725
2006-05-10,46.356,46.525,45.021,45.861,290543
2006-05-11,45.945,47.106,45.861,46.525,168087
2006-05-12,46.189,46.441,45.441,46.356,124683
2006-05-15,45.609,45.609,43.854,44.609,385807
2006-05-16,44.106,45.021,43.107,44.609,159071
2006-05-17,44.694,44.854,43.191,43.61,393663
2006-05-18,42.938,43.77,42.359,43.527,223392
2006-05-19,43.527,43.938,42.274,42.528,244354
2006-05-22,42.023,42.108,38.604,38.688,1002260
2006-05-23,38.688,41.687,37.353,39.184,1020792
2006-05-24,39.52,40.857,37.773,39.184,629609
2006-05-25,39.184,40.772,37.94,40.024,298470
2006-05-26,41.108,42.602,40.603,41.855,356289
2006-05-29,42.528,42.528,41.435,41.687,151485
2006-05-30,41.36,41.36,40.107,41.023,81425
2006-05-31,39.52,41.108,39.52,40.436,294322
2006-06-01,40.52,40.52,39.771,40.024,94355
2006-06-02,40.436,41.36,40.192,40.688,143724
2006-06-05,40.688,41.687,40.603,40.857,119861
2006-06-06,40.352,40.352,39.52,39.856,285209
2006-06-07,40.275,40.275,39.352,39.604,198068
2006-06-08,39.024,39.024,37.94,38.772,254858
2006-06-09,39.184,39.688,38.856,38.856,124084
2006-06-12,38.436,38.52,35.438,35.934,378478
2006-06-13,32.935,35.934,32.935,35.438,486436
2006-06-14,35.102,35.438,33.019,34.682,1062795
2006-06-16,37.101,37.269,34.607,35.438,496475
2006-06-19,35.85,36.438,35.438,36.438,123927
2006-06-20,36.018,37.101,35.523,35.605,235249
2006-06-21,35.934,36.689,34.766,36.438,189036
2006-06-22,36.858,37.016,35.438,35.438,360031
2006-06-23,35.438,35.438,34.607,35.186,90941
2006-06-26,34.85,35.765,34.85,35.186,80844
2006-06-27,35.438,37.185,35.018,36.774,461000
2006-06-28,36.353,38.94,36.269,38.52,336408
2006-06-29,38.94,40.024,38.352,38.772,765597
2006-06-30,39.688,39.939,38.856,39.184,963954
2006-07-03,39.604,39.771,38.772,39.184,342786
2006-07-04,38.772,39.184,38.688,38.94,157494
2006-07-05,38.772,39.184,37.604,38.185,92740
2006-07-06,38.352,40.107,38.352,39.856,281733
2006-07-07,40.024,41.36,39.856,41.192,573818
2006-07-10,40.192,41.939,40.107,41.192,315830
2006-07-11,41.192,41.687,40.857,41.192,95749
2006-07-12,41.276,42.359,41.276,41.603,165578
2006-07-13,41.772,41.772,39.024,39.352,153921
2006-07-14,38.604,40.192,38.185,39.184,180945
2006-07-17,39.604,39.604,38.436,39.024,244802
2006-07-18,39.024,39.856,38.52,39.352,135432
2006-07-19,39.688,40.275,39.024,40.192,120784
2006-07-20,40.52,41.276,40.52,41.023,289948
2006-07-21,40.857,41.36,40.603,40.857,139359
2006-07-24,40.857,41.276,40.436,40.939,98099
2006-07-25,41.276,41.855,40.52,41.435,228308
2006-07-26,41.023,41.603,40.52,41.023,177431
2006-07-27,41.435,42.938,41.36,42.938,289560
2006-07-28,42.528,44.106,42.528,44.106,228077
2006-07-31,44.022,44.937,43.358,44.106,166831
2006-08-01,44.19,44.358,42.108,42.77,99938
2006-08-02,43.358,43.358,42.108,43.107,177486
2006-08-03,43.358,43.358,40.939,41.36,295471
2006-08-04,40.939,41.687,40.603,40.603,403375
2006-08-07,40.603,40.939,38.856,40.688,148779
2006-08-08,41.108,41.603,41.023,41.519,178704
2006-08-09,41.687,45.021,41.519,44.19,621753
2006-08-10,43.694,43.938,42.443,43.274,187945
2006-08-11,44.358,45.021,42.443,42.443,358918
2006-08-14,42.443,42.855,42.359,42.77,126180
2006-08-16,43.023,43.527,42.938,43.358,323279
2006-08-17,42.938,44.106,42.77,43.107,347410
2006-08-18,43.191,43.527,42.855,43.274,106313
2006-08-21,43.77,44.526,43.61,44.19,215095
2006-08-22,43.77,44.937,43.694,44.694,131137
2006-08-23,44.854,45.273,44.609,45.105,371807
2006-08-24,44.778,44.778,43.77,43.77,238577
2006-08-25,44.609,45.609,44.443,44.937,697414
2006-08-28,45.105,46.273,45.021,46.189,518089
2006-08-29,46.189,47.029,46.105,46.693,569606
2006-08-30,46.945,47.19,46.441,46.609,282390
2006-08-31,46.693,46.945,44.937,45.526,303556
2006-09-01,45.441,45.778,44.778,45.021,198530
2006-09-04,44.937,47.029,44.854,46.777,352311
2006-09-05,46.609,46.777,45.526,45.778,234141
2006-09-06,45.609,45.609,43.77,43.98,234217
2006-09-07,43.77,43.77,41.728,41.728,416089
2006-09-08,42.149,42.443,41.728,41.772,313351
2006-09-11,41.687,41.687,40.452,40.688,292141
2006-09-12,40.857,41.108,40.603,40.939,363965
2006-09-13,41.36,41.678,41.108,41.317,176253
2006-09-14,41.687,42.108,41.628,41.687,268425
2006-09-15,41.687,41.687,40.898,41.317,130505
2006-09-18,41.687,41.813,40.99,41.678,200105
2006-09-19,41.687,41.728,41.175,41.577,66532
2006-09-20,40.772,40.857,39.99,40.142,217292
2006-09-21,40.142,40.352,39.024,39.024,178800
2006-09-22,38.604,38.932,37.857,38.772,312027
2006-09-25,39.184,39.192,37.647,38.025,188469
2006-09-26,38.352,39.024,38.352,38.646,163978
2006-09-27,38.772,38.772,37.689,37.815,300527
2006-09-28,37.94,38.772,37.857,38.352,519824
2006-09-29,38.628,38.856,38.428,38.604,254016
2006-10-02,39.201,39.444,38.1,38.268,268453
2006-10-03,38.36,38.646,37.773,37.773,188180
2006-10-04,37.521,37.53,37.101,37.185,432761
2006-10-05,37.807,38.604,37.807,38.134,215095
2006-10-06,38.688,39.176,38.276,38.352,195088
2006-10-09,38.52,39.52,38.52,39.41,213724
2006-10-10,40.116,40.427,39.982,40.184,527334
2006-10-11,40.352,40.352,39.335,39.512,165651
2006-10-12,39.52,39.562,38.504,38.9,501312
2006-10-13,39.268,39.839,39.058,39.839,317002
2006-10-16,39.956,40.099,38.688,38.688,244638
2006-10-17,38.36,39.184,37.949,37.949,391542
2006-10-18,38.218,39.688,38.118,39.101,586062
2006-10-19,39.024,39.478,38.865,39.033,181577
2006-10-20,39.856,39.939,38.688,38.756,457943
2006-10-23,38.772,39.176,37.731,38.1,258427
2006-10-24,38.352,38.865,38.033,38.479,250325
2006-10-25,38.479,38.731,38.025,38.352,166662
2006-10-26,38.973,39.503,38.973,38.973,280457
2006-10-27,38.94,38.973,38.025,38.058,231872
2006-10-30,38.1,38.31,37.731,37.731,172824
2006-10-31,37.949,38.025,37.604,37.613,232027
2006-11-02,37.689,37.999,37.016,37.185,191825
2006-11-03,37.521,37.999,37.512,37.999,71001
2006-11-06,38.336,39.176,37.983,39.176,253046
2006-11-07,39.176,39.176,38.201,38.436,256538
2006-11-08,38.52,38.672,37.731,38.352,105777
2006-11-09,39.184,39.688,39.168,39.184,680076
2006-11-10,39.109,39.168,38.352,38.352,141105
2006-11-13,38.604,38.688,37.923,38.663,119415
2006-11-14,38.688,38.688,37.638,37.79,134690
2006-11-15,37.815,37.815,35.85,35.85,356869
2006-11-16,36.269,37.353,36.269,37.109,185729
2006-11-17,36.858,36.858,35.942,36.018,138262
2006-11-20,36.387,36.774,36.101,36.521,159551
2006-11-21,36.689,37.311,36.689,37.218,60635
2006-11-22,37.395,38.025,37.311,37.94,138802
2006-11-23,38.194,38.209,37.53,37.53,156422
2006-11-24,37.521,37.731,36.949,37.428,87644
2006-11-27,37.595,37.731,36.621,36.621,94118
2006-11-28,36.621,36.932,36.362,36.874,221348
2006-11-29,37.521,38.142,37.521,38.142,187336
2006-11-30,38.352,38.772,38.1,38.31,308124
2006-12-01,38.31,38.797,38.31,38.797,286600
2006-12-04,38.965,39.352,38.856,39.31,308804
2006-12-05,39.52,40.192,39.52,40.151,393586
2006-12-06,40.142,40.645,40.024,40.436,492341
2006-12-07,40.52,41.192,40.452,40.772,218071
2006-12-08,40.603,40.603,40.024,40.436,226425
2006-12-11,40.436,40.729,40.066,40.436,358685
2006-12-12,40.571,40.571,40.066,40.066,447280
2006-12-13,40.092,40.688,40.092,40.603,155903
2006-12-14,40.688,40.857,40.436,40.813,141973
2006-12-15,40.857,41.435,40.066,41.435,601474
2006-12-18,41.023,41.276,40.477,41.023,41866
2006-12-19,40.436,40.857,39.604,39.604,495748
2006-12-20,40.024,40.52,39.99,40.284,226629
2006-12-21,40.024,41.276,40.024,40.603,371832
2006-12-22,40.857,40.857,40.275,40.763,153028
2006-12-27,40.857,41.023,40.78,41.015,104653
2006-12-28,41.075,41.36,41.007,41.276,265817
2006-12-29,40.857,41.317,40.772,41.108,145982
2007-01-02,40.857,41.435,40.857,41.276,163931
2007-01-03,40.864,41.276,40.075,40.275,322537
2007-01-04,39.52,39.52,37.689,38.94,344943
2007-01-05,38.772,38.772,37.101,37.521,374246
2007-01-08,37.109,38.185,37.109,37.949,239760
2007-01-09,38.285,38.479,38.025,38.1,181877
2007-01-10,37.94,38.52,37.773,37.773,265863
2007-01-11,37.94,38.688,37.94,38.352,216487
2007-01-12,38.663,39.604,37.521,37.966,203061
2007-01-15,38.05,38.806,38.05,38.529,365037
2007-01-16,38.276,38.52,38.276,38.479,397394
2007-01-17,38.352,38.36,36.975,37.016,557662
2007-01-18,37.857,38.268,37.436,37.773,176913
2007-01-19,37.521,37.773,36.815,37.101,286337
2007-01-22,37.99,38.336,37.185,37.269,118024
2007-01-23,37.521,38.268,37.521,37.94,135570
2007-01-24,38.604,38.84,38.268,38.352,162911
2007-01-25,38.772,39.352,37.353,38.688,294406
2007-01-26,38.293,38.436,37.958,38.118,122171
2007-01-29,38.352,38.352,37.9,37.94,111911
2007-01-30,37.94,38.336,37.403,37.773,141735
2007-01-31,38.1,38.31,37.564,37.564,177074
2007-02-01,37.94,38.688,37.604,38.563,159470
2007-02-02,38.596,38.672,38.058,38.268,302104
2007-02-05,38.293,38.436,38.142,38.436,58666
2007-02-06,38.479,38.621,38.285,38.352,170988
2007-02-07,38.436,38.47,37.983,38.1,241479
2007-02-08,38.1,38.185,37.118,37.269,232331
2007-02-09,37.277,37.604,37.126,37.277,149976
2007-02-12,37.269,37.277,36.101,36.101,267585
2007-02-13,36.144,36.748,36.025,36.748,131589
2007-02-14,37.227,37.269,36.774,36.833,63245
2007-02-15,36.891,36.975,36.101,36.101,146548
2007-02-16,36.269,36.605,36.101,36.101,78142
2007-02-19,36.471,36.774,36.319,36.689,101835
2007-02-20,36.689,36.689,35.824,35.85,152368
2007-02-21,36.018,36.521,35.85,35.866,102811
2007-02-22,36.353,36.833,36.286,36.689,223333
2007-02-23,36.689,37.689,36.185,37.604,246258
2007-02-26,37.841,37.841,37.436,37.521,92933
2007-02-27,37.211,37.521,36.018,36.689,269269
2007-02-28,35.447,35.447,34.934,34.934,323659
2007-03-01,35.354,35.379,32.355,33.767,724568
2007-03-02,34.187,34.187,32.607,33.464,255432
2007-03-05,33.229,33.581,32.347,32.414,302798
2007-03-06,33.271,33.271,32.515,32.599,439576
